sentence,entities
"'I've b - b - been up all night,' she said, with another shuddering yawn.",['all night']
'Come and sit down . . .,[]
"'
    ",[]
"She drew out a chair, knocking over the one beside it ir the process.
    ",[]
"'What do you want, Harry?'",['Harry']
Mrs Weasley called.,['Mrs Weasley']
'Porridge?,[]
Muffins?,[]
Kippers?,[]
Bacon and eggs?,['Bacon']
"Toast?'
    'Just - just toast, thanks,' said Harry.
    ",['Harry']
"Lupin glanced at Harry, then said to Tonks, 'What were you saying about Scrimgeour?'
    ","['Lupin', 'Harry', 'Scrimgeour']"
'Oh . . .,[]
yeah . . .,[]
"well, we need to be a bit more careful, he's been asking Kingsley and me funny questions . . .",['Kingsley']
"'
    ",[]
Harry felt vaguely grateful that he was not required to join in the conversation.,['Harry']
His insides were squirming.,[]
"Mrs Weasley placed a couple of pieces of toast and marmalade in front of him; he tried to eat, but it was like chewing carpet.",['Mrs Weasley']
"Mrs Weasley sat down on his other side and started fussing with his T-shirt, tucking in the label and smoothing out the creases across his shoulders.",['Mrs Weasley']
"He wished she wouldn't.
    '. . .",[]
"and I'll have to tell Dumbledore I can't do night duty tomorrow, I'm just t - t - too tired,' Tonks finished, yawning hugely again.
    ","['Dumbledore', 'tomorrow']"
"'Ill cover for you,' said Mr Weasley.",['Mr Weasley']
"'I'm OK, I've got a report to finish anyway
    ",[]
Mr Weasley was not wearing wizards' robes but a pair of pinstriped trousers and an old bomber jacket.,['Weasley']
"He turned from Tonks to Harry.
    ","['Tonks', 'Harry']"
"'How are you feeling?'
    Harry shrugged.
    ",['Harry']
"'It'll all be over soon,' Mr Weasley said bracingly.",['Weasley']
'In a few hours' time you'll be cleared.,"[""a few hours' time""]"
"'
    ",[]
"Harry said nothing.
    ",['Harry']
"The hearings on my floor, in Amelia Bones's office.","[""Amelia Bones's""]"
"She's Head of the Department of Magical Law Enforcement, and the one who'll be questioning you.",['the Department of Magical Law Enforcement']
"'
    'Amelia Bones is OK, Harry,' said Tonks earnestly.","['Amelia Bones', 'Harry']"
"'She's fair, she'll hear you out.",[]
"'
    ",[]
"Harry nodded, still unable to think of anything to say.
    ",['Harry']
"'Don't lose your temper,' said Sirius abruptly.",['Sirius']
"'Be polite and stick to the facts.'
    ",[]
"Harry nodded again.
    ",['Harry']
"The law's on your side,' said Lupin quietly.",['Lupin']
'Even underage wizards are allowed to use magic in life-threatening situations.,[]
"'
    ",[]
"Something very cold trickled down the back of Harry's neck; for a moment he thought someone was putting a Disillusionment Charm on him, then he realised that Mrs Weasley was attacking his hair with a wet comb.","['Harry', 'Mrs Weasley']"
"She pressed hard on the top of his head.
    ",[]
'Doesn't it ever lie flat?',[]
"she said desperately.
    ",[]
"Harry shook his head.
    ",['Harry']
Mr Weasley checked his watch and looked up at Harry.,"['Weasley', 'Harry']"
"I think we'll go now,' he said.",[]
"'We're a bit early, but I think you 11 be better off at the Ministry than hanging around here.","['11', 'Ministry']"
"'
    ",[]
"'OK,' said Harry automatically, dropping his toast and getting to his feet.
    ",['Harry']
"'You'll be all right, Harry,' said Tonks, palling him on the arm.
    ",['Harry']
"'Good luck,' said Lupin.",['Lupin']
'I'm sure it will be fine.,[]
"'
    ",[]
"'And if it's not,' said Sirius grimly, 'I'll see to Amelia Bones for you . . .",['Amelia Bones']
"'
    ",[]
Harry smiled weakly.,['Harry']
"Mrs Weasley hugged him.
    ",['Mrs Weasley']
"'We've all got our fingers crossed,' she said.
    ",[]
"'Right,' said Harry. '",['Harry']
Well . .,[]
.,[]
"see you later then.'
    ",[]
He followed Mr Weasley upstairs and along the hall.,['Weasley']
He could hear Sirius's mother grunting in her sleep behind her curtains.,['Sirius']
"Mr Weasley unbolted the door and they stepped out into the cold, grey dawn.
    ","['Weasley', 'grey dawn']"
"'You don't normally walk to work, do you?'",[]
"Harry asked him, as they set off briskly around the square.
    ",['Harry']
"'No, I usually Apparate,' said Mr Weasley, 'but obviously you can't, and I think it's best we arrive in a thoroughly non-magical fashion . .",['Mr Weasley']
.,[]
"makes a better impression, given what you're being disciplined for . . .",[]
"'
    ",[]
Mr Weasley kept his hand inside his jacket as they walked.,['Weasley']
Harry knew it was clenched around his wand.,['Harry']
"The run-down streets were al most deserted, but when they arrived at the miserable little underground station they found it already lull of early-morning commuters.","['al', 'early-morning']"
"As ever when he found himself in close proximity to Muggles going about their daily business, Mr Weasley was hard put to contain his enthusiasm.
    ","['daily', 'Weasley']"
"'Simply fabulous,' he whispered, indicating the automatic ticket machines.",[]
"'Wonderfully ingenious.'
    ",[]
"They're out of order,' said Harry, pointing at the sign.
    ",['Harry']
',[]
"Yes, but even so . . .' said Mr Weasley, beaming at them fondly.
    ",['Mr Weasley']
"They bought their tickets instead from a sleepy-looking guard (Harry handled the transaction, as Mr Weasley was not very good with Muggle money) and five minutes later they were boarding an underground train that rattled them off towards the centre of London.","['Harry', 'Weasley', 'Muggle', 'five minutes later', 'London']"
"Mr Weasley kept anxiously checking and re-checking the Underground Map above the windows.
    ",['Weasley']
"'Four more stops, Harry . . .","['Four', 'Harry']"
Three stops led now . . .,['Three']
"Two stops to go, Harry . . .","['Two', 'Harry']"
"'
    ",[]
"They got off at a station in the very heart of London, and were swept from the train in a tide of besuited men and women carrying briefcases.",['London']
"Up the escalator they went, through the ticket barrier (Mr Weasley delighted with the way the stile swallowed his ticket), and emerged on to a broad street lined with imposing-looking buildings and already full of traffic.
    ",['Weasley']
"'Where are we?' said Mr Weasley blankly, and for one heart-stopping moment Harry thought they had got off at the wrong station despite Mr Weasley's continual references to the map; but a second later he said, 'Ah yes . . .","['Weasley', 'one', 'Harry', ""Mr Weasley's"", 'second']"
"this way, Harry,' and led him down a side road.
    ",['Harry']
"'Sorry,' he said, 'but I never come by train and it all looks rather different from a Muggle perspective.",['Muggle']
"As a matter of fact, I've never even used the visitors' entrance before.",[]
"'
    ",[]
"The further they walked, the smaller and less imposing the buildings became, until finally they reached a street that contained several rather shabby-looking offices, a pub and an overflowing skip.",[]
"Harry had expected a rather more impressive location for the Ministry of Magic.
    ","['Harry', 'the Ministry of Magic']"
"'Here we are,' said Mr Weasley brightly, pointing at an old red telephone box, which was missing several panes of glass and stood before a heavily graffitied wall.",['Weasley']
',[]
"After you, Harry.'
    ",['Harry']
"He opened the telephone-box door.
    ",[]
"Harry stepped inside, wondering what on earth this was about.",['Harry']
Mr Weasley folded himself in beside Harry and closed the door.,"['Weasley', 'Harry']"
"It was a tight fit; Harry was jammed against the telephone apparatus, which was hanging crookedly from the wall as though a vandal had tried to rip it off.",['Harry']
"Mr Weasley reached past Harry for the receiver.
    ","['Weasley', 'Harry']"
"'Mr Weasley, I think this might be out of order, too,' Harry said.
    ","['Mr Weasley', 'Harry']"
"'No, no, I'm sure its fine,' said Mr Weasley, holding the receiver above his head and peering at the dial.",['Mr Weasley']
'Let's see . . .,[]
six . . .',['six']
"he dialled the number, 'two . . .",['two']
four . . .,['four']
and another four . . .,['four']
and another two . . .,['two']
"'
    ",[]
"As the dial whirred smoothly back into place, a cool female voice sounded inside the telephone box, not from the receiver in Mr Weasley's hand, but as loudly and plainly as though an invisible woman were standing right beside them.
    ",['Weasley']
'Welcome to the Ministry of Magic.,['the Ministry of Magic']
Please state your name and business.,[]
"'
    ",[]
"'Er . . .' said Mr Weasley, clearly uncertain whether or not he should talk into the receiver.",['Mr Weasley']
"He compromised by holding the mouthpiece to his ear, 'Arthur Weasley, Misuse of Muggle Artefacts Office, here to escort Harry Potter, who has been asked to attend a disciplinary hearing . . .","['Arthur Weasley', 'Misuse of Muggle Artefacts Office', 'Harry Potter']"
"'
    ",[]
"'Thank you,' said the cool female voice.",[]
"'Visitor, please take the badge and attach it to the front of your robes.'
    ",['Visitor']
"There was a click and a rattle, and Harry saw something slide out of the metal chute where returned coins usually appeared.",['Harry']
"He picked it up: it was a square silver badge with Harry Potter, Disciplinary Hearing on it.","['Harry Potter', 'Disciplinary Hearing']"
"He pinned it to the front of his T-shirt as the female voice spoke again.
    ",[]
"'Visitor to the Ministry, you are required to submit to a search and present your wand for registration at the security desk, which is located at the far end of the Atrium '
    ",['Visitor']
The floor of the telephone box shuddered.,[]
They were sinking slowly into the ground.,[]
Harry watched apprehensively as the pavement seemed to rise up past the glass windows of the telephone box until darkness closed over their heads.,['Harry']
Then he could see nothing at all; he could hear only a dull grinding noise as the telephone box made its way down through the earth.,['earth']
"After about a minute, though it felt much longer to Harry, a chink of golden light illuminated his feet and, widening, rose up his body, until it hit him in the face and he had to blink to stop his eyes watering.
    ","['about a minute', 'Harry']"
"'The Ministry of Magic wishes you a pleasant day,' said the woman's voice.
    ",['The Ministry of Magic']
"The door of the telephone box sprang open and Mr Weasley stepped out of it, followed by Harry, whose mouth had fallen open.
    ","['Mr Weasley', 'Harry']"
