sentence,entities
"There was no one in the house with him except Uncle Vernon, Aunt Petunia, and Dudley, and they were plainly still asleep, their dreams untroubled and painless.
  ","['Uncle Vernon', 'Aunt Petunia', 'Dudley']"
Asleep was the way Harry liked the Dursleys best; it wasn't as though they were ever any help to him awake.,"['Asleep', 'Harry']"
"Uncle Vernon, Aunt Petunia, and Dudley were Harry's only living relatives.","['Uncle Vernon', 'Aunt Petunia', 'Dudley', 'Harry']"
"They were Muggles who hated and despised magic in any form, which meant that Harry was about as welcome in their house as dry rot.",['Harry']
They had explained away Harry's long absences at Hogwarts over the last three years by telling everyone that he went to St. Brutus's Secure Center for Incurably Criminal Boys.,"['Harry', 'the last three years', ""St. Brutus's"", 'Secure Center for Incurably Criminal Boys']"
"They knew perfectly well that, as an underage wizard, Harry wasn't allowed to use magic outside Hogwarts, but they were still apt to blame him for anything that went wrong about the house.","['Harry', 'Hogwarts']"
Harry had never been able to confide in them or tell them anything about his life in the wizarding world.,['Harry']
"The very idea of going to them when they awoke, and telling them about his scar hurting him, and about his worries about Voldemort, was laughable.
  ",['Voldemort']
And yet it was because of Voldemort that Harry had come to live with the Dursleys in the first place.,"['Voldemort', 'Harry', 'first']"
"If it hadn't been for Voldemort, Harry would not have had the lightning scar on his forehead.","['Voldemort', 'Harry']"
"If it hadn't been for Voldemort, Harry would still have had parents...
  Harry had been a year old the night that Voldemort -- the most powerful Dark wizard for a century, a wizard who had been gaining power steadily for eleven years -- arrived at his house and killed his father and mother.","['Voldemort', 'Harry', 'Harry', 'year', 'the night', 'Voldemort', 'Dark', 'a century', 'eleven years']"
"Voldemort had then turned his
  wand on Harry; he had performed the curse that had disposed of many full-grown witches and wizards in his steady rise to power -- and, incredibly, it had not worked.","['Voldemort', 'Harry']"
"Instead of killing the small boy, the curse had rebounded upon Voldemort.",[]
"Harry had survived with nothing but a lightning-shaped cut on his forehead, and Voldemort had been reduced to something barely alive.","['Harry', 'Voldemort']"
"His powers gone, his life almost extinguished, Voldemort had fled; the terror in which the secret community of witches and wizards had lived for so long had lifted, Voldemort's followers had disbanded, and Harry Potter had become famous.
  ","['Voldemort', 'Voldemort', 'Harry Potter']"
"It had been enough of a shock for Harry to discover, on his eleventh birthday, that he was a wizard; it had been even more disconcerting to find out that everyone in the hidden wizarding world knew his name.","['Harry', 'eleventh']"
Harry had arrived at Hogwarts to find that heads turned and whispers followed him wherever he went.,['Harry']
"But he was used to it now: At the end of this summer, he would be starting his fourth year at Hogwarts, and Harry was already counting the days until he would be back at the castle again.
  ","['the end of this summer', 'his fourth year', 'Harry', 'the days']"
But there was still a fortnight to go before he went back to school.,[]
"He looked hopelessly around his room again, and his eye paused on the birthday cards his two best friends had sent him at the end of July.","['two', 'the end of July']"
"What would they say if Harry wrote to them and told them about his scar hurting?
  At once, Hermione Granger's voice seemed to fill his head, shrill and panicky.
  ","['Harry', ""Hermione Granger's""]"
"""Your scar hurt?",[]
"Harry, that's really serious....",['Harry']
"Write to Professor Dumbledore!
  ",['Dumbledore']
And I'll go and check Common Magical Ailments and Afflictions....,"['Common Magical Ailments', 'Afflictions']"
Maybe there's something in there about curse scars. . . .,[]
"""
  ",[]
"Yes, that would be Hermione's advice: Go straight to the headmaster of Hogwarts, and in the meantime, consult a book.","['Hermione', 'Hogwarts']"
Harry stared out of the window at the inky blue-black sky.,['Harry']
He doubted very much whether a book could help him now.,[]
"As far as he knew, he was the only living person to have survived a curse like Voldemort's; it was highly unlikely, therefore, that he would find his symptoms listed in Common Magical Ailments and Afflictions.","['Voldemort', 'Common Magical Ailments', 'Afflictions']"
"As for informing the headmaster, Harry had no idea where Dumbledore went during the summer holidays.","['Harry', 'Dumbledore', 'the summer holidays']"
"He amused himself for a moment, picturing Dumbledore, with his long silver beard, full length wizard's robes, and pointed hat, stretched out on a beach somewhere, rubbing suntan lotion onto his long crooked nose.
  ",['Dumbledore']
"Wherever Dumbledore was, though, Harry was sure that Hedwig would be able to find him; Harry's owl had never yet failed to deliver a letter to anyone, even without an address.
  ","['Wherever Dumbledore', 'Harry', 'Hedwig', 'Harry']"
"But what would he write?
  ",[]
"Dear Professor Dumbledore, Sorry to bother you, but my scar hurt this morning.
  ","['Dumbledore', 'this morning']"
"Yours sincerely, Harry Potter.
  ",['Harry Potter']
"Even inside his head the words sounded stupid.
  ",[]
"And so he tried to imagine his other best friend, Ron Weasley's, reaction, and in a moment, Ron's red hair and long-nosed, freckled face seemed to swim before Harry, wearing a bemused expression.
  ","[""Ron Weasley's"", 'Ron', 'Harry']"
"""Your scar hurt?",[]
"But ... but You-Know-Who can't be near you now, can he?",[]
I mean ...,[]
"you'd know, wouldn't you?",[]
"He'd be trying to do you in again, wouldn't be?",[]
"I dunno, Harry, maybe curse scars always twinge a bit...",['Harry']
I'll ask Dad. . . .,['Dad']
"""
  Mr. Weasley was a fully qualified wizard who worked in the Misuse of Muggle Artifacts Office at the Ministry of Magic, but he didn't have any particular expertise in the matter of curses, as far as Harry knew.","['Weasley', 'the Ministry of Magic', 'Harry']"
"In any case, Harry didn't like the idea of the whole Weasley family knowing that he, Harry, was getting jumpy about a few moments' pain.","['Harry', 'Weasley', 'Harry', 'about a few moments']"
"Mrs. Weasley would fuss worse than Hermione, and Fred and George, Ron's sixteen-year- old twin brothers, might think Harry was losing his nerve.","['Weasley', ""Fred and George, Ron's"", 'sixteen-year- old', 'Harry']"
"The Weasleys were Harry's favorite family in the world; he was hoping that they might invite him to stay any time now (Ron had mentioned something about the Quidditch World Cup), and he somehow didn't want his visit punctuated with anxious inquiries about his scar.
  ","['Weasleys', 'Harry', 'Ron', 'the Quidditch World Cup']"
Harry kneaded his forehead with his knuckles.,['Harry']
"What he really wanted (and it felt almost shameful to admit it to himself) was someone like - someone like a parent: an adult wizard whose advice he could ask without feeling stupid, someone who cared about him, who had had experience with Dark Magic....
  ",['Dark Magic']
And then the solution came to him.,[]
"It was so simple, and so obvious, that he couldn't believe it had taken so long - Sirius.
  ",[]
"Harry leapt up from the bed, hurried across the room, and sat down at his desk; he pulled a piece of parchment toward him, loaded his eagle-feather quill with ink, wrote Dear Sirius, then paused, wondering how best to phrase his problem, still marveling at the fact that he hadn't thought of Sirius straight away.","['Harry', 'Dear Sirius', 'Sirius']"
"But then, perhaps it wasn't so
  surprising - after all, he had only found out that Sirius was his godfather two months ago.
  ","['Sirius', 'two months ago']"
"There was a simple reason for Sirius's complete absence from Harry's life until then - Sirius had been in Azkaban, the terrifying wizard jail guarded by creatures called dementors, sightless, soul-sucking fiends who had come to search for Sirius at Hogwarts when he had escaped.","['Sirius', 'Harry', 'Azkaban']"
"Yet Sirius had been innocent - the murders for which he had been convicted had been committed by Wormtail, Voldemort's supporter, whom nearly everybody now believed dead.","['Wormtail', 'Voldemort']"
"Harry, Ron, and Hermione knew otherwise, however; they had come face-to-face with Wormtail only the previous year, though only Professor Dumbledore had believed their story.
  ","['Harry, Ron', 'Wormtail', 'the previous year', 'Dumbledore']"
"For one glorious hour, Harry had believed that he was leaving the Dursleys at last, because Sirius had offered him a home once his name had been cleared.","['one glorious hour', 'Harry', 'Sirius']"
"But the chance had been snatched away from him - Wormtail had escaped before they could take him to the Ministry of Magic, and Sirius had had to flee for his life.","['the Ministry of Magic', 'Sirius']"
"Harry had helped him escape on the back of a hippogriff called Buckbeak, and since then, Sirius had been on the run.","['Harry', 'Buckbeak', 'Sirius']"
The home Harry might have had if Wormtail had not escaped had been haunting him all summer.,"['Harry', 'Wormtail', 'all summer']"
"It had been doubly hard to return to the Dursleys knowing that he had so nearly escaped them forever.
  ",[]
"Nevertheless, Sirius had been of some help to Harry, even if he couldn't be with him.",['Harry']
