sentence,entities
"""Third years at Hog -- at my school are allowed to visit the village sometimes,"" said Harry.
  ""So?"" snapped Uncle Vernon, taking his car keys from a hook next to the door.
  ","['Third years', 'Harry', 'Uncle Vernon']"
"""I need you to sign the permission form,"" said Harry in a rush.
  ",['Harry']
"""And why should I do that?"" sneered Uncle Vernon.
  ",['Uncle Vernon']
"""Well,"" said Harry, choosing his words carefully, ""it'll be hard work, pretending to Aunt",['Harry']
"Marge I go to that St. Whatsits --""
  ""St. Brutus's Secure Center for Incurably Criminal Boys!""",['Secure Center for Incurably Criminal']
"bellowed Uncle Vernon, and Harry was pleased to hear a definite note of panic in Uncle Vernon's voice.
  ","['Uncle Vernon', 'Harry']"
"""Exactly,"" said Harry, looking calmly up into Uncle Vernon's large, purple face.","['Harry', ""Uncle Vernon's""]"
"""It's a lot to remember.",[]
"I'll have to make it sound convincing, won't I?",[]
"What if I accidentally let something slip?""
  ""You'll get the stuffing knocked out of you, won't you?"" roared Uncle Vernon, advancing on Harry with his fist raised.","['Uncle Vernon', 'Harry']"
"But Harry stood his ground.
  ",['Harry']
"""Knocking the stuffing out of me won't make Aunt Marge forget what I could tell her,"" he said grimly.
  ",['Aunt Marge']
"Uncle Vernon stopped, his fist still raised, his face an ugly puce.
  ",['Vernon']
"""But if you sign my permission form,"" Harry went on quickly, ""I swear I'll remember where I'm supposed to go to school, and I'll act like a Mug -- like I'm normal and everything.","['Harry', 'Mug']"
"""
  Harry could tell that Uncle Vernon was thinking it over, even if his teeth were bared and a vein was throbbing in his temple.
  ","['Harry', 'Uncle Vernon']"
"""Right,"" he snapped finally.",[]
"""I shall monitor your behavior carefully during Marge's visit.",['Marge']
"If, at the end of it, you've toed the line and kept to the story, I'll sign your ruddy form.",[]
"""
  He wheeled around, pulled open the front door, and slammed it so hard that one of the little panes of glass at the top fell out.
  ",[]
Harry didn't return to the kitchen.,['Harry']
He went back upstairs to his bedroom.,[]
"If he was going to act like a real Muggle, he'd better start now.",['Muggle']
Slowly and sadly he gathered up all his presents and his birthday cards and hid them under the loose floorboard with his homework.,[]
Then he went to Hedwig's cage.,['Hedwig']
"Errol seemed to have recovered; he and Hedwig were both asleep, heads under their wings.",['Hedwig']
"Harry sighed, then poked them both awake.
  ",['Harry']
"""Hedwig,"" he said gloomily, ""you're going to have to clear off for a week.",['a week']
Go with Errol.,['Errol']
Ron'll look after you.,[]
"I'll write him a note, explaining.",[]
"And don't look at me like that"" -- Hedwig's large amber eyes were reproachful -- ""it's not my fault.",['Hedwig']
It's the only way I'll be allowed to visit Hogsmeade with Ron and Hermione.,"['Hogsmeade', 'Ron']"
"""
  Ten minutes later, Errol and Hedwig (who had a note to Ron bound to her leg) soared out of the window and out of sight.","['Ten minutes later', 'Errol', 'Hedwig', 'Ron']"
"Harry, now feeling thoroughly miserable, put the empty cage away inside the wardrobe.
  ",['Harry']
But Harry didn't have long to brood.,['Harry']
"In next to no time, Aunt Petunia was shrieking up the stairs for Harry to come down and get ready to welcome their guest.
  ","['Aunt Petunia', 'Harry']"
"""Do something about your hair!""",[]
"Aunt Petunia snapped as he reached the hall.
  ",['Aunt Petunia']
Harry couldn't see the point of trying to make his hair lie flat.,['Harry']
"Aunt Marge loved criticizing him, so the untidier he looked, the happier she would be.
  ",['Aunt Marge']
"All too soon, there was a crunch of gravel outside as Uncle Vernon's car pulled back into the driveway, then the clunk of the car doors and footsteps on the garden path.
  ","[""Uncle Vernon's""]"
"""Get the door!""",[]
"Aunt Petunia hissed at Harry.
  ","['Aunt Petunia', 'Harry']"
"A feeling of great gloom in his stomach, Harry pulled the door open.
  ",['Harry']
On the threshold stood Aunt Marge.,['Aunt Marge']
"She was very like Uncle Vernon: large, beefy, and purple- faced, she even had a mustache, though not as bushy as his.",['Uncle']
"In one hand she held an enormous suitcase, and tucked under the other was an old and evil-tempered bulldog.
  ",[]
"""Where's my Dudders?"" roared Aunt Marge.","['Dudders', 'Aunt Marge']"
"""Where's my neffy-poo?""
  Dudley came waddling down the hall, his blond hair plastered flat to his fat head, a bow tie just visible under his many chins.",['Dudley']
"Aunt Marge thrust the suitcase into Harry's stomach, knocking the wind out of him, seized Dudley in a tight one-armed hug, and planted a large kiss on his cheek.
  ","['Aunt Marge', 'Harry', 'Dudley', 'one']"
"Harry knew perfectly well that Dudley only put up with Aunt Marge's hugs because he was well paid for it, and sure enough, when they broke apart, Dudley had a crisp twenty-pound note clutched in his fat fist.
  ","['Harry', 'Dudley', ""Aunt Marge's"", 'Dudley', 'twenty-pound']"
"""Petunia!"" shouted Aunt Marge, striding past Harry as though he was a hat stand.","['Petunia', 'Aunt Marge', 'Harry']"
"Aunt Marge and Aunt Petunia kissed, or rather, Aunt Marge bumped her large jaw against Aunt Petunia's bony cheekbone.
  ","['Aunt Marge', 'Aunt Petunia', 'Aunt Marge', 'Petunia']"
"Uncle Vernon now came in, smiling jovially as he shut the door.
  ",['Vernon']
"""Tea, Marge?"" he said.","['Tea, Marge']"
"""And what will Ripper take?""
  ""Ripper can have some tea out of my saucer,"" said Aunt Marge as they all proceeded into the kitchen, leaving Harry alone in the hall with the suitcase.","['Ripper', 'Ripper', 'Aunt Marge', 'Harry']"
"But Harry wasn't complaining; any excuse not to be with Aunt Marge was fine by him, so he began to heave the case upstairs into the spare bedroom, taking as long as he could.
  ","['Harry', 'Aunt Marge']"
"By the time he got back to the kitchen, Aunt Marge had been supplied with tea and fruitcake, and Ripper was lapping noisily in the corner.","['Aunt Marge', 'Ripper']"
Harry saw Aunt Petunia wince slightly as specks of tea and drool flecked her clean floor.,['Harry saw Aunt Petunia']
"Aunt Petunia hated animals.
  ",['Petunia']
"""Who's looking after the other dogs, Marge?"" Uncle Vernon asked.
  ",['Marge']
"""Oh, I've got Colonel Fubster managing them,"" boomed Aunt Marge.","['Fubster', 'Aunt Marge']"
"""He's retired now, good for him to have something to do.",[]
But I couldn't leave poor old Ripper.,['Ripper']
He pines if he's away from me.,[]
"""
  Ripper began to growl again as Harry sat down.","['Ripper', 'Harry']"
"This directed Aunt Marge's attention to Harry for the first time.
  ","[""Aunt Marge's"", 'Harry', 'first']"
"""So!""",[]
she barked.,[]
"""Still here, are you?""
  ""Yes,"" said Harry.
  ""Don't you say yes' in that ungrateful tone,"" Aunt Marge growled.","['Harry', 'Aunt Marge']"
"""It's damn good of Vernon and Petunia to keep you.","['Vernon', 'Petunia']"
Wouldn't have done it myself.,[]
You'd have gone straight to an orphanage if you'd been dumped on my doorstep.,[]
"""
  Harry was bursting to say that he'd rather live in an orphanage than with the Dursleys, but the thought of the Hogsmeade form stopped him.","['Harry', 'Hogsmeade']"
"He forced his face into a painful smile.
  ",[]
"""Don't you smirk at me!""",[]
boomed Aunt Marge.,['Aunt Marge']
"""I can see you haven't improved since I last saw you.",[]
"I hoped school would knock some manners into you.""",[]
"She took a large gulp of tea, wiped her mustache, and said, ""Where is it that you send him, again, Vernon?""
  ""St. Brutus's,"" said Uncle Vernon promptly.","['Vernon', 'Uncle Vernon']"
"""It's a first-rate institution for hopeless cases.",['first']
"""
  ""I see,"" said Aunt Marge.",['Aunt Marge']
"""Do they use the cane at St. Brutus's, boy?"" she barked across the table.
  ","[""St. Brutus's""]"
"""Er --""
  Uncle Vernon nodded curtly behind Aunt Marge's back.
  ","['Vernon', ""Aunt Marge's""]"
"""Yes,"" said Harry.",['Harry']
"Then, feeling he might as well do the thing properly, he added, ""all the time.",[]
"""
  ""Excellent,"" said Aunt Marge.",['Aunt Marge']
"""I won't have this namby-pamby, wishy-washy nonsense about not hitting people who deserve it.",[]
A good thrashing is what's needed in ninety-nine cases out of a hundred.,"['ninety-nine', 'a hundred']"
Have you been beaten often?,[]
"""
  ""Oh, yeah,"" said Harry, ""loads of times.",['Harry']
"""
  Aunt Marge narrowed her eyes.
  ",['Aunt Marge']
"""I still don't like your tone, boy,"" she said.",[]
"""If you can speak of your beatings in that casual way, they clearly aren't hitting you hard enough.",[]
"Petunia, I'd write if I were you.",['Petunia']
Make it clear that you approve the use of extreme force in this boy's case.,[]
"""
  Perhaps Uncle Vernon was worried that Harry might forget their bargain; in any case, he changed the subject abruptly.
  ","['Uncle Vernon', 'Harry']"
"""Heard the news this morning, Marge?","['this morning', 'Marge']"
"What about that escaped prisoner, eh?""
  As Aunt Marge started to make herself at home, Harry caught himself thinking almost longingly of life at number four without her.","['Harry', 'number four']"
"Uncle Vernon and Aunt Petunia usually encouraged Harry to stay out of their way, which Harry was only too happy to do.","['Uncle Vernon', 'Aunt Petunia', 'Harry', 'Harry']"
"Aunt Marge, on the other hand, wanted Harry under her eye at all times, so that she could boom out suggestions for his improvement.","['Aunt Marge', 'Harry']"
"She delighted in comparing Harry with Dudley, and took huge pleasure in buying Dudley expensive presents while glaring at Harry, as though daring him to ask why he hadn't got a present too.","['Harry', 'Dudley', 'Dudley', 'Harry']"
"She also kept throwing out dark hints about what made Harry such an unsatisfactory person.
  ",['Harry']
"""You mustn't blame yourself for the way the boy's turned out, Vernon,"" she said over lunch on the third day.","['Vernon', 'the third day']"
"""If there's something rotten on the inside, there's nothing anyone can do about it.",[]
"""
  Harry tried to concentrate on his food, but his hands shook and his face was starting to burn with anger.",['Harry']
"Remember the form, he told himself Think about Hogsmeade.","['Think', 'Hogsmeade']"
Don't say anything.,[]
"Don't rise
  Aunt Marge reached for her glass of wine.
  ",['Aunt Marge']
"""It's one of the basic rules of breeding,"" she said.",[]
"""You see it all the time with dogs.",[]
"If there's something wrong with the bitch, there'll be something wrong with the pup --""
  At that moment, the wineglass Aunt Marge was holding exploded in her hand.",['Aunt Marge']
"Shards of glass flew in every direction and Aunt Marge sputtered and blinked, her great ruddy face dripping.
  ",['Aunt Marge']
"""Marge!"" squealed Aunt Petunia.",['Aunt Petunia']
"""Marge, are you all right?""
  ""Not to worry,"" grunted Aunt Marge, mopping her face with her napkin.",['Aunt Marge']
"""Must have squeezed it too hard.",[]
Did the same thing at Colonel Fubster's the other day.,"['Fubster', 'the other day']"
